PrimaryKey,moveFront_SelectionFactor,moveBackward_SelectionFactor,moveLeft_SelectionFactor,moveRight_SelectionFactor,skill0_SelectionFactor,skill1_SelectionFactor,skill2_SelectionFactor,skill3_SelectionFactor,skillExt0_SelectionFactor,skillExt1_SelectionFactor,skillExt2_SelectionFactor,skillExt3_SelectionFactor
52640004,0,1,2,2,0,0,0,0,0,0,0,0
52640005,0,2,2,2,0,2,0,2,0,0,0,0
52640006,0,0,2,2,0,0,2,0,0,0,2,0
52640007,0,2,2,2,2,0,0,0,0,0,2,0
52640008,0,2,2,2,0,0,0,0,0,0,0,0
52640016,0,2,0,0,2,0,2,2,2,0,2,0
52640017,0,1,2,2,0,2,0,2,2,0,2,0
52640018,0,2,2,2,0,0,2,0,2,0,2,0
52640019,0,0,2,2,2,0,0,0,0,0,0,0
52640020,0,0,2,2,0,0,0,0,0,0,0,0
52640021,0,0,2,2,0,2,0,2,2,0,2,0
52640022,0,1,2,2,0,0,2,0,2,0,2,0
52640023,0,0,2,2,2,0,0,0,0,0,0,0
52640024,0,2,2,2,0,0,0,0,0,0,0,0
52640256,0,2,0,0,2,0,2,2,2,0,2,0
52640257,0,2,2,2,0,2,0,2,0,0,0,0
52640258,0,2,2,2,0,0,2,0,0,0,2,0
52640259,0,1,2,2,2,0,0,0,0,0,2,0
52640260,0,0,2,2,0,0,0,0,0,0,0,0
52640261,0,2,2,2,0,2,0,2,0,0,0,0
52640262,0,0,2,2,0,0,2,0,0,0,2,0
52640263,0,2,2,2,2,0,0,0,0,0,2,0
52640264,0,1,2,2,0,0,0,0,0,0,0,0
52640272,0,2,0,0,2,0,2,2,2,0,2,0
52640273,0,2,2,2,0,2,0,2,2,0,2,0
52640274,0,0,2,2,0,0,2,0,2,0,2,0
52640275,0,0,2,2,2,0,0,0,0,0,0,0
52640276,0,2,2,2,0,0,0,0,0,0,0,0
52640277,0,2,2,2,0,2,0,2,2,0,2,0
52640278,0,2,2,2,0,0,2,0,2,0,2,0
52640279,0,2,2,2,2,0,0,0,0,0,0,0
52640280,0,0,2,2,0,0,0,0,0,0,0,0
52640512,0,2,0,0,2,0,2,2,0,0,0,0
52640513,0,0,2,2,0,2,0,2,0,0,0,0
52640514,0,2,2,2,0,0,2,0,0,0,0,0
52640515,0,1,2,2,2,0,0,0,0,0,0,0
52640516,0,2,2,2,0,0,0,0,0,0,0,0
52640517,0,0,2,2,0,2,0,2,0,0,0,0
52640518,0,1,2,2,0,0,2,0,0,0,0,0
52640519,0,2,2,2,2,0,0,0,0,0,0,0
52640520,0,0,2,2,0,0,0,0,0,0,0,0
52640528,0,2,0,0,2,0,2,2,0,0,0,0
52640529,0,0,2,2,0,2,0,2,0,0,0,0
52640530,0,1,2,2,0,0,2,0,0,0,0,0
52640531,0,2,2,2,2,0,0,0,0,0,0,0
52640532,0,1,2,2,0,0,0,0,0,0,0,0
52640533,0,2,2,2,0,2,0,2,0,0,0,0
52640534,0,1,2,2,0,0,2,0,0,0,0,0
52640535,0,0,2,2,2,0,0,0,0,0,0,0
52640536,0,0,2,2,0,0,0,0,0,0,0,0
52640768,0,2,0,0,2,0,2,2,2,0,0,0
52640769,0,1,2,2,0,2,0,2,0,0,0,0
52640770,0,0,2,2,0,0,2,0,0,0,0,0
52640771,0,1,2,2,2,0,0,0,0,0,0,0
52640772,0,1,2,2,0,0,0,0,0,0,0,0
52640773,0,1,2,2,0,2,0,2,0,0,0,0
52640774,0,1,2,2,0,0,2,0,0,0,0,0
52640775,0,1,2,2,2,0,0,0,0,0,0,0
52640776,0,0,2,2,0,0,0,0,0,0,0,0
52640784,0,2,0,0,2,0,2,2,2,0,0,0
52640785,0,1,2,2,0,2,0,2,2,0,0,0
52640786,0,1,2,2,0,0,2,0,2,0,0,0
52640787,0,2,2,2,2,0,0,0,0,0,0,0
52640788,0,1,2,2,0,0,0,0,0,0,0,0
52640789,0,2,2,2,0,2,0,2,2,0,0,0
52640790,0,2,2,2,0,0,2,0,2,0,0,0
52640791,0,2,2,2,2,0,0,0,0,0,0,0
52640792,0,1,2,2,0,0,0,0,0,0,0,0
52641024,0,2,0,0,2,0,2,2,2,0,2,0
52641025,0,1,2,2,0,2,0,2,0,0,0,0
52641026,0,0,2,2,0,0,2,0,0,0,2,0
52641027,0,0,2,2,2,0,0,0,0,0,2,0
52641028,0,2,2,2,0,0,0,0,0,0,0,0
52641029,0,2,2,2,0,2,0,2,0,0,0,0
52641030,0,1,2,2,0,0,2,0,0,0,2,0
52641031,0,0,2,2,2,0,0,0,0,0,2,0
52641032,0,1,2,2,0,0,0,0,0,0,0,0
52641040,0,2,0,0,2,0,2,2,2,0,2,0
52641041,0,0,2,2,0,2,0,2,2,0,2,0
52641042,0,0,2,2,0,0,2,0,2,0,2,0
52641043,0,0,2,2,2,0,0,0,0,0,0,0
52641044,0,1,2,2,0,0,0,0,0,0,0,0
52641045,0,1,2,2,0,2,0,2,2,0,2,0
52641046,0,1,2,2,0,0,2,0,2,0,2,0
52641047,0,1,2,2,2,0,0,0,0,0,0,0
52641048,0,2,2,2,0,0,0,0,0,0,0,0
52641280,0,2,0,0,2,0,2,2,2,0,2,0
52641281,0,1,2,2,0,2,0,2,0,0,0,0
52641282,0,1,2,2,0,0,2,0,0,0,2,0
52641283,0,2,2,2,2,0,0,0,0,0,2,0
52641284,0,1,2,2,0,0,0,0,0,0,0,0
52641285,0,2,2,2,0,2,0,2,0,0,0,0
52641286,0,0,2,2,0,0,2,0,0,0,2,0
52641287,0,2,2,2,2,0,0,0,0,0,2,0
52641288,0,2,2,2,0,0,0,0,0,0,0,0
52641296,0,2,0,0,2,0,2,2,2,0,2,0
52641297,0,1,2,2,0,2,0,2,2,0,2,0
52641298,0,2,2,2,0,0,2,0,2,0,2,0
52641299,0,0,2,2,2,0,0,0,0,0,0,0
52641300,0,0,2,2,0,0,0,0,0,0,0,0
52641301,0,0,2,2,0,2,0,2,2,0,2,0
52641302,0,1,2,2,0,0,2,0,2,0,2,0
52641303,0,0,2,2,2,0,0,0,0,0,0,0
52641304,0,2,2,2,0,0,0,0,0,0,0,0
52641536,0,2,0,0,2,0,2,2,2,0,2,0
52641537,0,2,2,2,0,2,0,2,0,0,0,0
52641538,0,2,2,2,0,0,2,0,0,0,2,0
52641539,0,1,2,2,2,0,0,0,0,0,2,0
52641540,0,0,2,2,0,0,0,0,0,0,0,0
52641541,0,2,2,2,0,2,0,2,0,0,0,0
52641542,0,0,2,2,0,0,2,0,0,0,2,0
52641543,0,2,2,2,2,0,0,0,0,0,2,0
52641544,0,1,2,2,0,0,0,0,0,0,0,0
52641552,0,2,0,0,2,0,2,2,2,0,2,0
52641553,0,2,2,2,0,2,0,2,2,0,2,0
52641554,0,0,2,2,0,0,2,0,2,0,2,0
52641555,0,0,2,2,2,0,0,0,0,0,0,0
52641556,0,2,2,2,0,0,0,0,0,0,0,0
52641557,0,2,2,2,0,2,0,2,2,0,2,0
52641558,0,2,2,2,0,0,2,0,2,0,2,0
52641559,0,2,2,2,2,0,0,0,0,0,0,0
52641560,0,0,2,2,0,0,0,0,0,0,0,0
52822272,0,2,0,0,2,2,2,2,0,0,0,0
52822273,0,2,2,2,0,2,0,2,0,0,0,0
52822274,0,0,2,2,0,0,0,0,0,0,0,0
52822275,0,2,2,2,0,2,0,0,0,0,0,0
52822276,0,1,2,2,2,2,2,2,0,0,0,0
52822277,0,1,2,2,0,2,0,2,0,0,0,0
52822278,0,1,2,2,0,0,0,0,0,0,0,0
52822279,0,0,2,2,0,2,0,0,0,0,0,0
52822280,0,0,2,2,2,2,2,2,0,0,0,0
52822288,0,2,0,0,2,2,2,2,0,0,0,0
52822289,0,2,2,2,0,2,0,2,0,0,0,0
52822290,0,2,2,2,0,0,0,0,0,0,0,0
52822291,0,2,2,2,0,2,0,0,0,0,0,0
52822292,0,1,2,2,2,2,2,2,0,0,0,0
52822293,0,1,2,2,0,2,0,2,0,0,0,0
52822294,0,1,2,2,0,0,0,0,0,0,0,0
52822295,0,0,2,2,0,2,0,0,0,0,0,0
52822296,0,0,2,2,2,2,2,2,0,0,0,0
52822528,0,2,0,0,2,2,2,2,2,0,0,0
52822529,0,1,2,2,0,2,0,2,0,0,0,0
52822530,0,0,2,2,0,0,0,0,2,0,0,0
52822531,0,2,2,2,0,2,0,0,0,0,0,0
52822532,0,0,2,2,2,2,2,2,2,0,0,0
52822533,0,1,2,2,0,2,0,2,0,0,0,0
52822534,0,1,2,2,0,0,0,0,2,0,0,0
52822535,0,1,2,2,0,2,0,0,0,0,0,0
52822536,0,1,2,2,2,2,2,2,2,0,0,0
52822544,0,2,0,0,2,2,2,2,2,0,0,0
52822545,0,1,2,2,0,2,0,2,2,0,0,0
52822546,0,0,2,2,0,0,0,0,2,0,0,0
52822547,0,0,2,2,0,2,0,0,0,0,0,0
52822548,0,1,2,2,2,2,2,2,2,0,0,0
52822549,0,1,2,2,0,2,0,2,2,0,0,0
52822550,0,1,2,2,0,0,0,0,2,0,0,0
52822551,0,0,2,2,0,2,0,0,0,0,0,0
52822552,0,2,2,2,2,2,2,2,2,0,0,0
52822784,0,2,0,0,2,2,2,2,2,2,0,0
52822785,0,1,2,2,0,2,0,2,0,0,0,0
52822786,0,2,2,2,0,0,0,0,2,2,0,0
52822787,0,1,2,2,0,2,0,0,0,2,0,0
52822788,0,1,2,2,2,2,2,2,2,2,0,0
52822789,0,2,2,2,0,2,0,2,0,0,0,0
52822790,0,0,2,2,0,0,0,0,2,2,0,0
52822791,0,0,2,2,0,2,0,0,0,2,0,0
52822792,0,1,2,2,2,2,2,2,2,2,0,0
52822800,0,2,0,0,2,2,2,2,2,2,0,0
52822801,0,0,2,2,0,2,0,2,2,0,0,0
52822802,0,2,2,2,0,0,0,0,2,2,0,0
52822803,0,1,2,2,0,2,0,0,0,2,0,0
52822804,0,2,2,2,2,2,2,2,2,2,0,0
52822805,0,0,2,2,0,2,0,2,2,0,0,0
52822806,0,0,2,2,0,0,0,0,2,2,0,0
52822807,0,2,2,2,0,2,0,0,0,2,0,0
52822808,0,2,2,2,2,2,2,2,2,2,0,0
52823040,0,2,0,0,2,2,2,2,2,2,2,0
52823041,0,0,2,2,0,2,0,2,0,0,0,0
52823042,0,0,2,2,0,0,0,0,2,2,0,0
52823043,0,1,2,2,0,2,0,0,0,2,0,0
52823044,0,0,2,2,2,2,2,2,2,2,2,0
52823045,0,2,2,2,0,2,0,2,0,0,0,0
52823046,0,1,2,2,0,0,0,0,2,2,0,0
52823047,0,1,2,2,0,2,0,0,0,2,0,0
52823048,0,1,2,2,2,2,2,2,2,2,2,0
52823056,0,2,0,0,2,2,2,2,2,2,2,0
52823057,0,1,2,2,0,2,0,2,2,0,0,0
52823058,0,1,2,2,0,0,0,0,2,2,0,0
52823059,0,2,2,2,0,2,0,0,0,2,0,0
52823060,0,2,2,2,2,2,2,2,2,2,2,0
52823061,0,1,2,2,0,2,0,2,2,0,0,0
52823062,0,0,2,2,0,0,0,0,2,2,0,0
52823063,0,0,2,2,0,2,0,0,0,2,0,0
52823064,0,1,2,2,2,2,2,2,2,2,2,0
52823296,0,2,0,0,2,2,2,2,2,2,2,0
52823297,0,2,2,2,0,2,0,2,0,0,0,0
52823298,0,0,2,2,0,0,0,0,2,2,0,0
52823299,0,2,2,2,0,2,0,0,0,2,0,0
52823300,0,1,2,2,2,2,2,2,2,2,2,0
52823301,0,2,2,2,0,2,0,2,0,0,0,0
52823302,0,2,2,2,0,0,0,0,2,2,0,0
52823303,0,2,2,2,0,2,0,0,0,2,0,0
52823304,0,0,2,2,2,2,2,2,2,2,2,0
52823312,0,2,0,0,2,2,2,2,2,2,2,0
52823313,0,0,2,2,0,2,0,2,2,0,0,0
52823314,0,1,2,2,0,0,0,0,2,2,0,0
52823315,0,0,2,2,0,2,0,0,0,2,0,0
52823316,0,2,2,2,2,2,2,2,2,2,2,0
52823317,0,2,2,2,0,2,0,2,2,0,0,0
52823318,0,0,2,2,0,0,0,0,2,2,0,0
52823319,0,1,2,2,0,2,0,0,0,2,0,0
52823320,0,0,2,2,2,2,2,2,2,2,2,0
52823552,0,2,0,0,2,2,2,2,0,0,0,0
52823553,0,2,2,2,0,2,0,2,0,0,0,0
52823554,0,0,2,2,0,0,0,0,0,0,0,0
52823555,0,2,2,2,0,2,0,0,0,0,0,0
52823556,0,1,2,2,2,2,2,2,0,0,0,0
52823557,0,1,2,2,0,2,0,2,0,0,0,0
52823558,0,1,2,2,0,0,0,0,0,0,0,0
52823559,0,0,2,2,0,2,0,0,0,0,0,0
52823560,0,0,2,2,2,2,2,2,0,0,0,0
52823568,0,2,0,0,2,2,2,2,0,0,0,0
52823569,0,2,2,2,0,2,0,2,0,0,0,0
52823570,0,2,2,2,0,0,0,0,0,0,0,0
52823571,0,2,2,2,0,2,0,0,0,0,0,0
52823572,0,1,2,2,2,2,2,2,0,0,0,0
52823573,0,1,2,2,0,2,0,2,0,0,0,0
52823574,0,1,2,2,0,0,0,0,0,0,0,0
52823575,0,0,2,2,0,2,0,0,0,0,0,0
52823576,0,0,2,2,2,2,2,2,0,0,0,0
52823808,0,2,0,0,2,2,2,2,2,0,0,0
52823809,0,1,2,2,0,2,0,2,0,0,0,0
52823810,0,0,2,2,0,0,0,0,2,0,0,0
52823811,0,2,2,2,0,2,0,0,0,0,0,0
52823812,0,0,2,2,2,2,2,2,2,0,0,0
52823813,0,1,2,2,0,2,0,2,0,0,0,0
52823814,0,1,2,2,0,0,0,0,2,0,0,0
52823815,0,1,2,2,0,2,0,0,0,0,0,0
52823816,0,1,2,2,2,2,2,2,2,0,0,0
52823824,0,2,0,0,2,2,2,2,2,0,0,0
52823825,0,1,2,2,0,2,0,2,2,0,0,0
52823826,0,0,2,2,0,0,0,0,2,0,0,0
52823827,0,0,2,2,0,2,0,0,0,0,0,0
52823828,0,1,2,2,2,2,2,2,2,0,0,0
52823829,0,1,2,2,0,2,0,2,2,0,0,0
52823830,0,1,2,2,0,0,0,0,2,0,0,0
52823831,0,0,2,2,0,2,0,0,0,0,0,0
52823832,0,2,2,2,2,2,2,2,2,0,0,0
52824064,0,2,0,0,2,2,2,2,2,2,0,0
52824065,0,1,2,2,0,2,0,2,0,0,0,0
52824066,0,2,2,2,0,0,0,0,2,2,0,0
52824067,0,1,2,2,0,2,0,0,0,2,0,0
52824068,0,1,2,2,2,2,2,2,2,2,0,0
52824069,0,2,2,2,0,2,0,2,0,0,0,0
52824070,0,0,2,2,0,0,0,0,2,2,0,0
52824071,0,0,2,2,0,2,0,0,0,2,0,0
52824072,0,1,2,2,2,2,2,2,2,2,0,0
52824080,0,2,0,0,2,2,2,2,2,2,0,0
52824081,0,0,2,2,0,2,0,2,2,0,0,0
52824082,0,2,2,2,0,0,0,0,2,2,0,0
52824083,0,1,2,2,0,2,0,0,0,2,0,0
52824084,0,2,2,2,2,2,2,2,2,2,0,0
52824085,0,0,2,2,0,2,0,2,2,0,0,0
52824086,0,0,2,2,0,0,0,0,2,2,0,0
52824087,0,2,2,2,0,2,0,0,0,2,0,0
52824088,0,2,2,2,2,2,2,2,2,2,0,0
52824320,0,2,0,0,2,2,2,2,2,2,2,0
52824321,0,0,2,2,0,2,0,2,0,0,0,0
52824322,0,0,2,2,0,0,0,0,2,2,0,0
52824323,0,1,2,2,0,2,0,0,0,2,0,0
52824324,0,0,2,2,2,2,2,2,2,2,2,0
52824325,0,2,2,2,0,2,0,2,0,0,0,0
52824326,0,1,2,2,0,0,0,0,2,2,0,0
52824327,0,1,2,2,0,2,0,0,0,2,0,0
52824328,0,1,2,2,2,2,2,2,2,2,2,0
52824336,0,2,0,0,2,2,2,2,2,2,2,0
52824337,0,1,2,2,0,2,0,2,2,0,0,0
52824338,0,1,2,2,0,0,0,0,2,2,0,0
52824339,0,2,2,2,0,2,0,0,0,2,0,0
52824340,0,2,2,2,2,2,2,2,2,2,2,0
52824341,0,1,2,2,0,2,0,2,2,0,0,0
52824342,0,0,2,2,0,0,0,0,2,2,0,0
52824343,0,0,2,2,0,2,0,0,0,2,0,0
52824344,0,1,2,2,2,2,2,2,2,2,2,0
52824576,0,2,0,0,2,2,2,2,2,2,2,0
52824577,0,2,2,2,0,2,0,2,0,0,0,0
52824578,0,0,2,2,0,0,0,0,2,2,0,0
52824579,0,2,2,2,0,2,0,0,0,2,0,0
52824580,0,1,2,2,2,2,2,2,2,2,2,0
52824581,0,2,2,2,0,2,0,2,0,0,0,0
52824582,0,2,2,2,0,0,0,0,2,2,0,0
52824583,0,2,2,2,0,2,0,0,0,2,0,0
52824584,0,0,2,2,2,2,2,2,2,2,2,0
52824592,0,2,0,0,2,2,2,2,2,2,2,0
52824593,0,0,2,2,0,2,0,2,2,0,0,0
52824594,0,1,2,2,0,0,0,0,2,2,0,0
52824595,0,0,2,2,0,2,0,0,0,2,0,0
52824596,0,2,2,2,2,2,2,2,2,2,2,0
52824597,0,2,2,2,0,2,0,2,2,0,0,0
52824598,0,0,2,2,0,0,0,0,2,2,0,0
52824599,0,1,2,2,0,2,0,0,0,2,0,0
52824600,0,0,2,2,2,2,2,2,2,2,2,0
52824832,0,2,0,0,2,2,2,2,0,0,0,0
52824833,0,2,2,2,0,2,0,2,0,0,0,0
52824834,0,0,2,2,0,0,0,0,0,0,0,0
52824835,0,2,2,2,0,2,0,0,0,0,0,0
52824836,0,1,2,2,2,2,2,2,0,0,0,0
52824837,0,1,2,2,0,2,0,2,0,0,0,0
52824838,0,1,2,2,0,0,0,0,0,0,0,0
52824839,0,0,2,2,0,2,0,0,0,0,0,0
52824840,0,0,2,2,2,2,2,2,0,0,0,0
52824848,0,2,0,0,2,2,2,2,0,0,0,0
52824849,0,2,2,2,0,2,0,2,0,0,0,0
52824850,0,2,2,2,0,0,0,0,0,0,0,0
52824851,0,2,2,2,0,2,0,0,0,0,0,0
52824852,0,1,2,2,2,2,2,2,0,0,0,0
52824853,0,1,2,2,0,2,0,2,0,0,0,0
52824854,0,1,2,2,0,0,0,0,0,0,0,0
52824855,0,0,2,2,0,2,0,0,0,0,0,0
52824856,0,0,2,2,2,2,2,2,0,0,0,0
52825088,0,2,0,0,2,2,2,2,2,0,0,0
52825089,0,1,2,2,0,2,0,2,0,0,0,0
52825090,0,0,2,2,0,0,0,0,2,0,0,0
52825091,0,2,2,2,0,2,0,0,0,0,0,0
52825092,0,0,2,2,2,2,2,2,2,0,0,0
52825093,0,1,2,2,0,2,0,2,0,0,0,0
52825094,0,1,2,2,0,0,0,0,2,0,0,0
52825095,0,1,2,2,0,2,0,0,0,0,0,0
52825096,0,1,2,2,2,2,2,2,2,0,0,0
52825104,0,2,0,0,2,2,2,2,2,0,0,0
52825105,0,1,2,2,0,2,0,2,2,0,0,0
52825106,0,0,2,2,0,0,0,0,2,0,0,0
52825107,0,0,2,2,0,2,0,0,0,0,0,0
52825108,0,1,2,2,2,2,2,2,2,0,0,0
52825109,0,1,2,2,0,2,0,2,2,0,0,0
52825110,0,1,2,2,0,0,0,0,2,0,0,0
52825111,0,0,2,2,0,2,0,0,0,0,0,0
52825112,0,2,2,2,2,2,2,2,2,0,0,0
52825344,0,2,0,0,2,2,2,2,2,2,0,0
52825345,0,1,2,2,0,2,0,2,0,0,0,0
52825346,0,2,2,2,0,0,0,0,2,2,0,0
52825347,0,1,2,2,0,2,0,0,0,2,0,0
52825348,0,1,2,2,2,2,2,2,2,2,0,0
52825349,0,2,2,2,0,2,0,2,0,0,0,0
52825350,0,0,2,2,0,0,0,0,2,2,0,0
52825351,0,0,2,2,0,2,0,0,0,2,0,0
52825352,0,1,2,2,2,2,2,2,2,2,0,0
52825360,0,2,0,0,2,2,2,2,2,2,0,0
52825361,0,0,2,2,0,2,0,2,2,0,0,0
52825362,0,2,2,2,0,0,0,0,2,2,0,0
52825363,0,1,2,2,0,2,0,0,0,2,0,0
52825364,0,2,2,2,2,2,2,2,2,2,0,0
52825365,0,0,2,2,0,2,0,2,2,0,0,0
52825366,0,0,2,2,0,0,0,0,2,2,0,0
52825367,0,2,2,2,0,2,0,0,0,2,0,0
52825368,0,2,2,2,2,2,2,2,2,2,0,0
52825600,0,2,0,0,2,2,2,2,2,2,2,0
52825601,0,0,2,2,0,2,0,2,0,0,0,0
52825602,0,0,2,2,0,0,0,0,2,2,0,0
52825603,0,1,2,2,0,2,0,0,0,2,0,0
52825604,0,0,2,2,2,2,2,2,2,2,2,0
52825605,0,2,2,2,0,2,0,2,0,0,0,0
52825606,0,1,2,2,0,0,0,0,2,2,0,0
52825607,0,1,2,2,0,2,0,0,0,2,0,0
52825608,0,1,2,2,2,2,2,2,2,2,2,0
52825616,0,2,0,0,2,2,2,2,2,2,2,0
52825617,0,1,2,2,0,2,0,2,2,0,0,0
52825618,0,1,2,2,0,0,0,0,2,2,0,0
52825619,0,2,2,2,0,2,0,0,0,2,0,0
52825620,0,2,2,2,2,2,2,2,2,2,2,0
52825621,0,1,2,2,0,2,0,2,2,0,0,0
52825622,0,0,2,2,0,0,0,0,2,2,0,0
52825623,0,0,2,2,0,2,0,0,0,2,0,0
52825624,0,1,2,2,2,2,2,2,2,2,2,0
52825856,0,2,0,0,2,2,2,2,2,2,2,0
52825857,0,2,2,2,0,2,0,2,0,0,0,0
52825858,0,0,2,2,0,0,0,0,2,2,0,0
52825859,0,2,2,2,0,2,0,0,0,2,0,0
52825860,0,1,2,2,2,2,2,2,2,2,2,0
52825861,0,2,2,2,0,2,0,2,0,0,0,0
52825862,0,2,2,2,0,0,0,0,2,2,0,0
52825863,0,2,2,2,0,2,0,0,0,2,0,0
52825864,0,0,2,2,2,2,2,2,2,2,2,0
52825872,0,2,0,0,2,2,2,2,2,2,2,0
52825873,0,0,2,2,0,2,0,2,2,0,0,0
52825874,0,1,2,2,0,0,0,0,2,2,0,0
52825875,0,0,2,2,0,2,0,0,0,2,0,0
52825876,0,2,2,2,2,2,2,2,2,2,2,0
52825877,0,2,2,2,0,2,0,2,2,0,0,0
52825878,0,0,2,2,0,0,0,0,2,2,0,0
52825879,0,1,2,2,0,2,0,0,0,2,0,0
52825880,0,0,2,2,2,2,2,2,2,2,2,0
52826368,0,2,0,0,2,0,2,2,0,0,0,0
52826369,0,2,2,2,0,2,0,2,0,0,0,0
52826370,0,0,2,2,2,0,2,0,0,0,0,0
52826371,0,0,2,2,0,0,0,0,0,0,0,0
52826372,0,2,2,2,0,0,0,0,0,0,0,0
52826373,0,2,2,2,0,2,0,2,0,0,0,0
52826374,0,1,2,2,2,0,2,0,0,0,0,0
52826375,0,2,2,2,0,0,0,0,0,0,0,0
52826376,0,1,2,2,0,0,0,0,0,0,0,0
52826384,0,2,0,0,2,0,2,2,0,0,0,0
52826385,0,1,2,2,0,2,0,2,0,0,0,0
52826386,0,2,2,2,2,0,2,0,0,0,0,0
52826387,0,1,2,2,0,0,0,0,0,0,0,0
52826388,0,0,2,2,0,0,0,0,0,0,0,0
52826389,0,1,2,2,0,2,0,2,0,0,0,0
52826390,0,2,2,2,2,0,2,0,0,0,0,0
52826391,0,2,2,2,0,0,0,0,0,0,0,0
52826392,0,0,2,2,0,0,0,0,0,0,0,0
52826624,0,2,0,0,2,0,2,2,2,0,0,0
52826625,0,1,2,2,0,2,0,2,0,0,0,0
52826626,0,0,2,2,2,0,2,0,2,0,0,0
52826627,0,2,2,2,0,0,0,0,2,0,0,0
52826628,0,2,2,2,0,0,0,0,0,0,0,0
52826629,0,1,2,2,0,2,0,2,0,0,0,0
52826630,0,2,2,2,2,0,2,0,2,0,0,0
52826631,0,1,2,2,0,0,0,0,2,0,0,0
52826632,0,0,2,2,0,0,0,0,0,0,0,0
52826640,0,2,0,0,2,0,2,2,2,0,0,0
52826641,0,2,2,2,0,2,0,2,2,0,0,0
52826642,0,0,2,2,2,0,2,0,2,0,0,0
52826643,0,1,2,2,0,0,0,0,2,0,0,0
52826644,0,0,2,2,0,0,0,0,0,0,0,0
52826645,0,2,2,2,0,2,0,2,2,0,0,0
52826646,0,0,2,2,2,0,2,0,2,0,0,0
52826647,0,2,2,2,0,0,0,0,2,0,0,0
52826648,0,2,2,2,0,0,0,0,0,0,0,0
52826880,0,2,0,0,2,0,2,2,2,0,0,0
52826881,0,0,2,2,0,2,0,2,0,0,0,0
52826882,0,1,2,2,2,0,2,0,2,0,0,0
52826883,0,0,2,2,0,0,0,0,2,0,0,0
52826884,0,1,2,2,0,0,0,0,0,0,0,0
52826885,0,2,2,2,0,2,0,2,0,0,0,0
52826886,0,0,2,2,2,0,2,0,2,0,0,0
52826887,0,2,2,2,0,0,0,0,2,0,0,0
52826888,0,2,2,2,0,0,0,0,0,0,0,0
52826896,0,2,0,0,2,0,2,2,2,0,0,0
52826897,0,2,2,2,0,2,0,2,2,0,0,0
52826898,0,1,2,2,2,0,2,0,2,0,0,0
52826899,0,1,2,2,0,0,0,0,2,0,0,0
52826900,0,2,2,2,0,0,0,0,0,0,0,0
52826901,0,2,2,2,0,2,0,2,2,0,0,0
52826902,0,1,2,2,2,0,2,0,2,0,0,0
52826903,0,0,2,2,0,0,0,0,2,0,0,0
52826904,0,2,2,2,0,0,0,0,0,0,0,0
52827136,0,2,0,0,2,0,2,2,2,0,2,0
52827137,0,1,2,2,0,2,0,2,0,0,0,0
52827138,0,1,2,2,2,0,2,0,2,0,2,0
52827139,0,0,2,2,0,0,0,0,2,0,0,0
52827140,0,0,2,2,0,0,0,0,0,0,0,0
52827141,0,2,2,2,0,2,0,2,0,0,0,0
52827142,0,2,2,2,2,0,2,0,2,0,2,0
52827143,0,2,2,2,0,0,0,0,2,0,0,0
52827144,0,1,2,2,0,0,0,0,0,0,0,0
52827152,0,2,0,0,2,0,2,2,2,0,2,0
52827153,0,1,2,2,0,2,0,2,2,0,2,0
52827154,0,0,2,2,2,0,2,0,2,0,2,0
52827155,0,0,2,2,0,0,0,0,2,0,0,0
52827156,0,1,2,2,0,0,0,0,0,0,0,0
52827157,0,1,2,2,0,2,0,2,2,0,2,0
52827158,0,1,2,2,2,0,2,0,2,0,2,0
52827159,0,1,2,2,0,0,0,0,2,0,0,0
52827160,0,1,2,2,0,0,0,0,0,0,0,0
52827392,0,2,0,0,2,0,2,2,2,0,2,0
52827393,0,0,2,2,0,2,0,2,0,0,0,0
52827394,0,0,2,2,2,0,2,0,2,0,2,0
52827395,0,0,2,2,0,0,0,0,2,0,0,0
52827396,0,2,2,2,0,0,0,0,0,0,0,0
52827397,0,0,2,2,0,2,0,2,0,0,0,0
52827398,0,1,2,2,2,0,2,0,2,0,2,0
52827399,0,1,2,2,0,0,0,0,2,0,0,0
52827400,0,1,2,2,0,0,0,0,0,0,0,0
52827408,0,2,0,0,2,0,2,2,2,0,2,0
52827409,0,0,2,2,0,2,0,2,2,0,2,0
52827410,0,2,2,2,2,0,2,0,2,0,2,0
52827411,0,0,2,2,0,0,0,0,2,0,0,0
52827412,0,0,2,2,0,0,0,0,0,0,0,0
52827413,0,2,2,2,0,2,0,2,2,0,2,0
52827414,0,1,2,2,2,0,2,0,2,0,2,0
52827415,0,0,2,2,0,0,0,0,2,0,0,0
52827416,0,1,2,2,0,0,0,0,0,0,0,0
52827648,0,2,0,0,2,0,2,2,0,0,0,0
52827649,0,2,2,2,0,2,0,2,0,0,0,0
52827650,0,0,2,2,2,0,2,0,0,0,0,0
52827651,0,0,2,2,0,0,0,0,0,0,0,0
52827652,0,2,2,2,0,0,0,0,0,0,0,0
52827653,0,2,2,2,0,2,0,2,0,0,0,0
52827654,0,1,2,2,2,0,2,0,0,0,0,0
52827655,0,2,2,2,0,0,0,0,0,0,0,0
52827656,0,1,2,2,0,0,0,0,0,0,0,0
52827664,0,2,0,0,2,0,2,2,0,0,0,0
52827665,0,1,2,2,0,2,0,2,0,0,0,0
52827666,0,2,2,2,2,0,2,0,0,0,0,0
