idKey,type,desc,Korean,English (United States),Japanese
1964200989,text,,(잠시 후...),(잠시 후...),(しばらく後)
1964200990,text,,내가 너무 심했다.,내가 너무 심했다.,俺が悪かった…。
1964200991,text,,미안하다. 레드얼럿.,미안하다. 레드얼럿.,すまない、アラート。
1964200992,text,,아냐. 괜찮아.,아냐. 괜찮아.,いや、もういいぜ。
1964200993,text,,꽤나 신뢰성 높은 센서구만. 흥미로워...,꽤나 신뢰성 높은 센서구만. 흥미로워...,かなり信頼性の高いセンサーだぜ!!　こいつは面白い…。
1964200994,text,,이 기회에 개조를 한번 해보는게 어떤가?,이 기회에 개조를 한번 해보는게 어떤가?,ついでに今回改造までしてみるのはどうじゃ⁇
1964200995,text,,놈들이 또다시 투명해져서 나타나도 바로 잡아낼 수 있도록 말이지!,놈들이 또다시 투명해져서 나타나도 바로 잡아낼 수 있도록 말이지!,奴らがまた透明になって姿が見えなくなってもすぐ見つけ出せるようにな?　どうじゃ?
1964200996,text,,으...,으...,うっ…。
1964200997,text,,다음주에 하면 안될까?,다음주에 하면 안될까?,そ、それは来週にしてもらおうかな?
1964200998,text,,역시 그렇지? 큭큭큭!,역시 그렇지? 큭큭큭!,だろうな⁇　くくくっ!!
1964179713,text,,뜨거운 응원과!,뜨거운 응원과!,熱い応援と!!
1964179714,text,,열광적인 함성이 이어지고 있는 이 곳은!,열광적인 함성이 이어지고 있는 이 곳은!,熱狂的な歓声が上がっているこちらは!!
1964179715,text,,제 47235회 사이버프리가 개최되고 있는 현장입니다!,제 47235회 사이버프리가 개최되고 있는 현장입니다!,只今、第47235回セイバープリが開催されています!
1964179716,text,,오늘의 해설위원 쇼크웨이브씨를 소개합니다!,오늘의 해설위원 쇼크웨이브씨를 소개합니다!,今日の開設者、レーザーウェーブをご紹介します!
1964179717,text,,디셉티콘은 승리할것입니다!!,디셉티콘은 승리할것입니다!!,デストロンは必ず勝利します!!
1964179718,text,,좋습니다! 이제 현장을 보실까요!,좋습니다! 이제 현장을 보실까요!,はい、では早速現場に向かってみましょうか!
1964179719,text,,사이버트론에서 내로라 하는 강자들이 출발선에 모두 모였습니다!,사이버트론에서 내로라 하는 강자들이 출발선에 모두 모였습니다!,セイバートロンを体表する強者たちがみんなスタートラインに立っています!!
1964179720,text,,그야말로 선수들의 위용이 대단합니다!,그야말로 선수들의 위용이 대단합니다!,選手たちの勢いが感じられます!!
1964179721,text,,"승리자에게는 우승컵은 물론, 어마어마한 부상이 주어집니다!","승리자에게는 우승컵은 물론, 어마어마한 부상이 주어집니다!",勝利した選手にトロフィーと莫大な優勝賞金が与えられます!!
1964179722,text,,디셉티콘은 승리할것입니다!!,디셉티콘은 승리할것입니다!!,デストロンは必ず勝利します!!
1964179723,text,,그럼 선수들을 소개하겠습니다!,그럼 선수들을 소개하겠습니다!,では、参加選手をご紹介します!!
1964179724,text,,1번 선수 옵티머스 프라임!,1번 선수 옵티머스 프라임!,1番選手、コンボイ!!
1964179725,text,,내가 우승할때까지!!,내가 우승할때까지!!,俺が優勝するまで!!
1964179726,text,,2번 선수 스타스크림!,2번 선수 스타스크림!,2番選手、スタースクリーム!
1964179727,text,,우승만하면 리더 자리는 이 몸 차지다!!,우승만하면 리더 자리는 이 몸 차지다!!,勝ったらリーダーの座はこの俺様のものだ!!
1964179728,text,,3번 선수 아이언하이드!,3번 선수 아이언하이드!,3番選手、アイアンハイド!!
1964179729,text,,기필코 우승해서 디셉티콘을 다 없애버린다!!,기필코 우승해서 디셉티콘을 다 없애버린다!!,必ず優勝してデストロンの奴らを血祭りにしてやる!!
1964179730,text,,4번 선수 사운드웨이브!,4번 선수 사운드웨이브!,4番選手、サウンドウェーブ!!
1964179731,text,,코스 분석완료. 우승 가능성 매우 높음.,코스 분석완료. 우승 가능성 매우 높음.,コース分析完了。優勝の可能性は極めて高い。
1964179732,text,,5번 선수 휠잭!,5번 선수 휠잭!,5番選手、ホイルジャック!
1964179733,text,,과학의 힘이면 승리따위 거저먹기지!,과학의 힘이면 승리따위 거저먹기지!,科学の力を借りれば勝利なんか朝飯前だぜ!!
1964179734,text,,6번 선수 메가트론!,6번 선수 메가트론!,6番選手、メガトロン!
1964179735,text,,힘에 의한 우승을!!,힘에 의한 우승을!!,圧倒的なパワーで優勝をこの手に入れて見せるぞ!!
1964179736,text,,그리고 기타등등!,그리고 기타등등!,そしてその他の選手たちです!!
1964179737,text,,뭐야!?,뭐야!?,何だと⁇
1964179738,text,,기타등등이라니!,기타등등이라니!,他って何だ、ちゃんと名前を呼べ!!!
1964179739,text,,시간 관계상 부득이한점 이해바랍니다!,시간 관계상 부득이한점 이해바랍니다!,時間がないので早速試合を始めたいと思います!!
1964179740,text,,쳇!...,쳇!...,ちっ…!!
1964179741,text,,신호와 함께 경기를 시작하겠습니다!,신호와 함께 경기를 시작하겠습니다!,合図が鳴ったら試合をスタートします!
1964179742,text,,모든 선수는 준비해주십시오!,모든 선수는 준비해주십시오!,全選手は準備をお願いします!!
1964179743,text,,(기가고고고!),(기가고고고!),(ギゴガゴゴ!!)
1964179744,text,,(신호음) 삑~,(신호음) 삑~,(合図)ピッ、
1964179745,text,,(신호음!) 삑~,(신호음!) 삑~,(合図)ピッ、
1964179746,text,,(출발신호!!) 삐~~!!,(출발신호!!) 삐~~!!,(スタート合図)ピーッ~!!!
1964179747,text,,경기! 시작되었습니다!!,경기! 시작되었습니다!!,いよいよ試合が始まりました!!
1964179748,text,,디셉티콘은 승리할것입니다!!,디셉티콘은 승리할것입니다!!,デストロンは必ず勝利します!!
1964179969,text,,!?...,!?...,
1964179970,text,,이동불가!,이동불가!,移動不可能!
1964179971,text,,트랜스폼!,트랜스폼!,トランスフォーム!
1964179972,text,,(기가고고고!),(기가고고고!),(ギゴガゴゴ!!)
1964179973,text,,이동개시!,이동개시!,移動開始!
1964179974,text,,(버저 소리!),(버저 소리!),(ブザー音!!)
1964179975,text,,...!?,...!?,
1964179976,text,,아아~,아아~,あ～～。
1964179977,text,,사운드웨이브 선수! 실격처리됩니다!,사운드웨이브 선수! 실격처리됩니다!,サウンドウェーブ選手!!　失格!!
1964179978,text,,사이버프리에서는 도보로 달리게 되면 실격이죠!,사이버프리에서는 도보로 달리게 되면 실격이죠!,セイバープリでは徒歩で走ってしまうと失格になりますね!!
1964179979,text,,......,......,
1964179980,text,,"뭐, 뭐라고!?","뭐, 뭐라고!?",な、何だと…⁉
1964179981,text,,그럼?!...,그럼?!...,じゃ…⁉
1964179982,text,,바퀴 없이 발만 여러 개 달린 킥백 선수도 자동으로 실격됩니다!,바퀴 없이 발만 여러 개 달린 킥백 선수도 자동으로 실격됩니다!,ホイールはついていませんが、足の数が多いキックバック選手も自動的に失格となります!!
1964179983,text,,이딴 엉터리가 어디있어!!,이딴 엉터리가 어디있어!!,そんなのあるかよ!!
1964179984,text,,헷. 미련퉁이들 같으니.,헷. 미련퉁이들 같으니.,へっ、ばかども。
1964179985,text,,백날 땅을 벅벅 기어봐라.,백날 땅을 벅벅 기어봐라.,地面でどう足掻いたって全部無駄なことだぜ!!
1964179986,text,,트랜스폼!!,트랜스폼!!,トランスフォーム!!
1964179987,text,,(기가고고고!!),(기가고고고!!),(ギゴガゴゴ!!)
1964179988,text,,발진!!,발진!!,発進!!
1964179989,text,,스타스크림 선수! 비행형태로 트랜스폼했습니다!,스타스크림 선수! 비행형태로 트랜스폼했습니다!,スタースクリーム選手!!　飛行機の形にトランスフォームしました!!
1964179990,text,,헷헷. 멍청한 놈들.,헷헷. 멍청한 놈들.,へへっ、愚か者ども。
1964179991,text,,그야말로 거침없이 날아가는데요!,그야말로 거침없이 날아가는데요!,まるでミサイルのようにとんでもないスピードで飛んでいく!!
1964179992,text,,우승컵은 내가 가져간다~!,우승컵은 내가 가져간다~!,トロフィーは俺がいただくぜ~!!!
1964179993,text,,(굉음!),(굉음!),(パシッ!!)
1964179994,text,,크아아악!!,크아아악!!,くあああっ!!
1964179995,text,,(추락!),(추락!),(墜落!)
1964179996,text,,저런! 공중에 전개된 포스필드에 부딪혀 추락하고 있습니다!,저런! 공중에 전개된 포스필드에 부딪혀 추락하고 있습니다!,いけない!!　宙に展開されているポースフィールドにぶっつかって落ちています!!
1964179997,text,,날아가면 안되죠! 반칙이에요!,날아가면 안되죠! 반칙이에요!,飛んではいけませんね、あれじゃ反則です!!
1964179998,text,,스타스크림 선수도 실격처리됩니다!,스타스크림 선수도 실격처리됩니다!,スタースクリーム選手も失格!!
1964179999,text,,"마, 말도 안돼!","마, 말도 안돼!",そ、そんなバカな…!!
1964180000,text,,"나, 나는 어떻게 하라고!!...","나, 나는 어떻게 하라고!!...",じゃ、俺は…ど、どうしろって言うんっ…!!
1964180001,text,,스러스트 선수!,스러스트 선수!,スラスト選手!!
1964180002,text,,방법이 없어서 실격됩니다!,방법이 없어서 실격됩니다!,打つ手がなくて失格!!
1964180003,text,,정말 어처구니가 없군!!,정말 어처구니가 없군!!,全く、こんな試合あるのかよ!!
1964180225,text,,보십시오! 그야말로 대질주의 현장입니다!,보십시오! 그야말로 대질주의 현장입니다!,ご覧ください!!　ここはまさしく大混乱の現場です!!
1964180226,text,,죄다 실격되고 디셉티콘은 두 놈 밖에 안 남았군!,죄다 실격되고 디셉티콘은 두 놈 밖에 안 남았군!,みんな失格してしまってデストロンはあと2人しかいないな!!
1964180227,text,,쓴 맛을 보여주겠어!,쓴 맛을 보여주겠어!,そろそろ本気を出してみるか!!
1964180228,text,,다연장 로켓탄 발사!!,다연장 로켓탄 발사!!,多連装ロケット砲発射!!
1964180229,text,,아이언하이드 선수! 스크래퍼 선수에게 미사일을 발사합니다!,아이언하이드 선수! 스크래퍼 선수에게 미사일을 발사합니다!,アイアンハイド選手!!　スクラッパー選手にミサイルを撃ちました!!
1964180230,text,,(폭발음!),(폭발음!),(ドーン!!)
1964180231,text,,으악!?,으악!?,うわっ⁉
1964180232,text,,저런!,저런!,おっと!!
1964180233,text,,스크래퍼 선수! 미사일에 맞고 그 자리에 돈좌했습니다!,스크래퍼 선수! 미사일에 맞고 그 자리에 돈좌했습니다!,スクラッパー選手!!　ミサイルに当たってその場で倒れてしまいました!!
1964180234,text,,어어!?,어어!?,あ、えっ⁉
1964180235,text,,이 멍청아! 어서 비켜!!,이 멍청아! 어서 비켜!!,このバカ!　早くどけ!!
1964180236,text,,으아아아!!,으아아아!!,うああああ!!
1964180237,text,,(충돌음!),(충돌음!),(衝突音!!)
1964180238,text,,아이언하이드 선수! 돈좌된 스크래퍼 선수와 충돌하여 전복됩니다!,아이언하이드 선수! 돈좌된 스크래퍼 선수와 충돌하여 전복됩니다!,アイアンハイド選手!!　倒れたスクラッパー選手とぶっつかって転覆されます!!
1964180239,text,,으으! 이런!! 빌어먹을!!,으으! 이런!! 빌어먹을!!,ううっ、こっ…の…!!　くっそー!!
1964180240,text,,(잠시 후...),(잠시 후...),(しばらく後)
1964180241,text,,내 분석에 의하면 이쪽으로 가는게 빨라!,내 분석에 의하면 이쪽으로 가는게 빨라!,吾輩のデータ分析によればこの道が早いぜ!!
1964180242,text,,휠잭 선수! 진로를 이탈합니다!,휠잭 선수! 진로를 이탈합니다!,ホイルジャック選手!!　コースから離脱しています!!
1964180243,text,,천재에게 지름길 허락되나니!,천재에게 지름길 허락되나니!,天才に近道は
1964180244,text,,(땅이 무너지는 소리!),(땅이 무너지는 소리!),(地面が崩れる音!!)
1964180245,text,,어어어!?,어어어!?,あれれ⁉
1964180246,text,,(우르르르르르!!),(우르르르르르!!),(ガガガガガガッ!!)
1964180247,text,,으아아악!!,으아아악!!,うわああああ!!
1964180248,text,,휠잭 선수! 물구덩이에 빠져 실격됩니다!,휠잭 선수! 물구덩이에 빠져 실격됩니다!,ホイルジャック選手、水濠に落ちて失格!!
1964180249,text,,그러니까 정해진 길로 다녀야죠!,그러니까 정해진 길로 다녀야죠!,決まったコースを走らないといけませんね!!
1964180250,text,,푸하~!,푸하~!,ぷはっ～!!!!
1964180251,text,,이런건 내 계산에는 없었는데!!...,이런건 내 계산에는 없었는데!!...,こんなのは吾輩の計画に入ってなかったぜぃ…!!
